"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI","Fulfillment Channel","Expenses"
"08/03/2026","Amazon.com","B0CP2KCF9R","PC-75HN-F1GF","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com.mx","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Kit de Costura de Bailarinas Danzantes para Niños, Conjunto de Manualidades Divertido y Educativo para Niños y Niñas de 5 a 12 Años, Cose tu Propio Kit de Manualidades de Bailarina de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com.mx","B08DJYBH4D","6B-PLIR-RTAZ","5 Kit de bordado estampado con patrones de bordado. Kit de bordado para principiantes, kits de punto de cruz para principiantes. Mejor kit de bordado para principiantes para niños, kit de inicio de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","80","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0BXHJJMX1","WS-RE3B-GDTO","CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-5.41","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.41","0.00","0.00","-5.41","-5.41","0.00","0.00","5","0.00","-5.41","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.42","0.00","0.00","-0.42","-0.42","0.00","0.00","32","0.00","-0.42","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0CDH84QDP","2Q-4Q9U-5JKS","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0CY2SXF6P","53-9CMK-9CPW","CRAFTILOO You are Hand Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit.","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0C3YQ5RG1","2Z-YIR5-1UN8","Pirates Pre-Cut Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.61","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.61","0.00","0.00","-0.61","-0.61","0.00","0.00","17","0.00","-0.61","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0CKTS6ZFZ","UW-BO9I-486K","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Flowers","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0CSPRD746","27-Q2LK-A7TQ","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0CSPRD746","6I-Q7PK-TSVP","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B092SW839H","amzn.gr.B2-XPQK-NI8O-BiIPos-OKT9L6FU1-VG","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","6","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B092SW839H","B2-XPQK-NI8O","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-4.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-4.37","0.00","0.00","-4.37","-4.37","0.00","0.00","0","0.00","-4.37","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.ca","B09WQSBZY7","DH-0K32-KCGU","Craftiloo Fairy Sewing Kit for Little Girls - 5 Easy Projects, Kid Crafts, Make Your Own Felt Pillow Plush Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com.mx","B09WQSBZY7","DH-0K32-KCGU","Kits de costura de hadas para niñas pequeñas, 5 proyectos fáciles para niños, manualidades para hacer tu propia almohada de fieltro, kit de manualidades de peluche, mi primer kit de costura para","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0DC69M3YD","7B-EONH-U3A3","CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-37.20","0.00","0.00","-6.62","0.00","0.00","0.00","0.00","6.30","6.30","0.00","0.00","-43.82","0.00","0.00","-37.52","-37.52","0.00","0.00","0","0.00","-43.82","100.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0CP2KCF9R","DV-7AST-XFZG","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.38","0.00","0.00","-0.38","-0.38","0.00","0.00","0","0.00","-0.38","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0BWSGRTB1","amzn.gr.IL-ASZW-OF77--CK3qtVodJr59Wsx-LN","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0DC69M3YD","amzn.gr.7B-EONH-U3A3-j5JeoAoYQT6Fu11g-LN","CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com.mx","B09X55KL2C","8P-17QD-1L6J","10 patrones de bordado preestampados para principiantes, kit de bordado para niños y niñas, kit de costura para principiantes, punto de cruz, costura perfecta para edades de 7 a 13 años","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","406","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0BWSGRTB1","IL-ASZW-OF77","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-2.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-2.60","0.00","0.00","-2.60","-2.60","0.00","0.00","0","0.00","-2.60","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.ca","B0B2XL9D8D","IV-Z101-Z258","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits for Adults Cross Stitch kit Elephant","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0DC69M3YD","amzn.gr.7B-EONH-U3A3-bJdQtqem4bXXtLgt-LN","CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12","0.00","0.00","0.00","0.00","FBA","0.00"
"08/03/2026","Amazon.com","B0BWSGRTB1","amzn.gr.IL-ASZW-OF77-LGgzpL-GP7LaSni4-VG","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"09/03/2026","Amazon.com","B09WQSBZY7","DH-0K32-KCGU","CRAFTILOO Fairy Sewing Kit for Kids Ages 5-12 – Beginner Sewing Kit with 5 Pre-Cut Felt Projects – Make Your Own Stuffed Animal Plush Dolls – Fun Girls Craft Kit, Learn to Sew Gift for Kids","373.66","285.74","285.74","0.00","17","13","13","0","0","0.00","-108.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-237.65","313.02","-90.00","0.00","223.02","223.02","33.82","16.49","285","10.53","-108.73","0.00","247.80","FBA","0.00"
"09/03/2026","Amazon.com","B08DDJCQKF","FH-FMO5-Y9LJ","CRAFTILOO Cross Stitch Kit for Kids - 5 Easy Stamped Cross Stitch Kits for Beginners | Embroidery Kit for Girls Ages 7-13 | Needlepoint Craft Set, Backpack Charms & Keychains","199.80","339.66","339.66","0.00","10","17","17","0","2","0.00","-116.83","-0.86","0.00","-3.17","0.00","0.00","0.00","0.00","-23.16","12.00","0.00","-194.40","189.04","-108.00","0.00","93.04","93.04","17.25","22.40","195","13.85","-120.86","75.00","86.15","FBA","0.00"
"09/03/2026","Amazon.com","B09THLVFZK","RV-FA22-4WFQ","24,000 Mini Fuse Beads Kit for Adults - Tiny 2.6mm Beads (NOT Standard 5mm) - 48 Colors, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty, Iron Beads - Bulk Pixel Art Craft","164.80","197.88","197.88","0.00","5","6","6","0","0","0.00","-125.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.60","16.60","0.00","-82.13","154.82","-91.30","0.00","80.12","80.12","22.09","34.67","234","4.70","-125.73","100.00","87.75","FBA","0.00"
"09/03/2026","Amazon.com","B09X55KL2C","8P-17QD-1L6J","10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13","170.26","69.54","69.54","0.00","7","3","3","0","0","0.00","-37.15","0.00","0.00","-8.48","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-86.40","107.77","-63.00","0.00","44.77","44.77","18.67","19.03","112","8.93","-45.63","0.00","71.06","FBA","0.00"
"09/03/2026","Amazon.com","B07D6D95NG","O9-70DP-C5J6","shinshin creation Fuse Beads Kit for Kids - 1500 Large 10mm Melty Iron Beads with Pegboards, 48 Patterns - Arts and Crafts for Boys and Girls Ages 4-7","99.92","124.90","124.90","0.00","4","5","5","0","0","0.00","-23.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-83.88","117.89","-72.00","0.00","45.89","45.89","20.41","10.25","41","21.95","-23.05","0.00","63.74","FBA","0.00"
"09/03/2026","Amazon.com","B0F8R652FX","QU-SQUC-HFLJ","CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Rainbow Heart Ages 6+","149.88","74.94","74.94","0.00","6","3","3","0","1","0.00","-53.38","0.00","0.00","-4.01","0.00","0.00","0.00","0.00","-21.98","0.00","0.00","-104.05","41.40","-51.21","0.00","-9.81","-9.81","-4.36","25.53","102","8.82","-57.39","0.00","-19.16","FBA","0.00"
"09/03/2026","Amazon.com","B0F6YTG1CH","75-24RO-YAXR","CRAFTILOO Cross Stitch Kit for Kids Ages 6-12 – Easy Beginner Embroidery Needlepoint Set for Girls & Boys – Pre-Cut Felt Unicorn Designs with Thread, Needles & Keyrings – 4 Fun Projects","0.00","134.83","134.83","0.00","0","8","8","0","0","0.00","-41.31","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-51.85","41.67","-16.00","0.00","25.67","25.67","19.04","30.64","67","11.94","-41.31","0.00","160.44","FBA","0.00"
"09/03/2026","Amazon.com","B08FYH13CL","M8-07DZ-ZEYX","CRAFTILOO Latch Hook Kit for Kids - DIY 2 Pencil Cases Craft Kit for Girls Ages 8-12, Beginner Rug Hooking Set with Yarn, Hook & Easy Instructions - Fun Back to School Arts and Crafts Project","119.88","19.98","19.98","0.00","6","1","1","0","0","0.00","-13.48","0.00","0.00","-1.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-50.40","74.15","-31.50","0.00","42.65","42.65","30.49","10.95","54","12.96","-15.31","0.00","135.40","FBA","0.00"
"09/03/2026","Amazon.com","B0FHMRQWRX","MW-AU5S-KO94","CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Wise Owl Ages 6+","74.94","74.94","74.94","0.00","3","3","3","0","0","0.00","-6.05","0.00","0.00","-2.67","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-66.70","74.46","-31.80","0.00","42.66","42.66","28.46","5.82","40","15.00","-8.72","0.00","134.15","FBA","0.00"
"09/03/2026","Amazon.com","B0DC69M3YD","7B-EONH-U3A3","CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women","24.98","124.90","124.90","0.00","1","5","5","0","0","0.00","-32.99","0.00","0.00","-7.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-47.28","62.59","-37.80","0.00","24.79","24.79","16.54","26.69","80","7.50","-40.01","0.00","65.58","FBA","0.00"
"09/03/2026","Amazon.com.mx","B09X55KL2C","8P-17QD-1L6J","10 patrones de bordado preestampados para principiantes, kit de bordado para niños y niñas, kit de costura para principiantes, punto de cruz, costura perfecta para edades de 7 a 13 años","119.70","0.00","0.00","0.00","4","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-60.52","59.18","-25.20","0.00","33.98","33.98","28.39","0.00","267","1.50","0.00","0.00","134.84","FBA","0.00"
"09/03/2026","Amazon.com","B07PXN4K8N","6C-ADBV-Q090","XXL Fuse Beads kit, Melty Melting Beads for Kids Crafts | Iron for Kids kit - Fuse pegboards. Compatible Bulk beados Storage - 22000pcs 5mm","139.84","0.00","0.00","0.00","4","0","0","0","1","0.00","-0.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-30.77","0.00","0.00","-51.72","56.79","-50.00","0.00","6.79","6.79","4.86","0.40","65","6.15","-0.56","0.00","13.58","FBA","0.00"
"09/03/2026","Amazon.com","B0CRZ8M2G1","GP-OSR2-H0XR","shinshin creation 24,000 Mini 2.6mm Fuse Beads Kit for Adults - 48 Vivid Pastel Colors, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty Beads, Iron Beads Craft - Bulk Storage","104.94","34.98","34.98","0.00","3","1","1","0","0","0.00","-0.63","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-44.28","95.01","-36.00","0.00","59.01","59.01","42.17","0.45","45","8.89","-0.63","0.00","163.92","FBA","0.00"
"09/03/2026","Amazon.com","B08L8BHD4Z","U9-D41T-LM8J","5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…","87.92","0.00","0.00","0.00","4","0","0","0","0","0.00","-5.29","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15.75","66.88","-16.00","0.00","50.88","50.88","57.87","6.02","46","8.70","-5.29","0.00","318.00","FBA","0.00"
"09/03/2026","Amazon.com","B0FQC7YFX6","6P-KW6N-9F9J","CRAFTILOO Lacing Cards for Kids Ages 3-5 - 8 Princess Sewing Cards with Gem Stickers, Toddler Lacing Toy, Fine Motor Preschool Threading Activity for Ages 4-8","39.96","39.96","39.96","0.00","2","2","2","0","0","0.00","-32.46","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-30.40","17.06","-8.40","0.00","8.66","8.66","10.84","40.62","44","9.09","-32.46","0.00","103.10","FBA","0.00"
"09/03/2026","Amazon.com","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners","65.94","0.00","0.00","0.00","3","0","0","0","0","0.00","-9.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.20","3.20","0.00","-23.70","32.31","-9.60","0.00","25.91","25.91","39.29","15.06","59","5.08","-9.93","100.00","269.90","FBA","0.00"
"09/03/2026","Amazon.com","B09HVDNFMR","N7-TUSA-2329","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Cat)","35.96","17.98","17.98","0.00","2","1","1","0","0","0.00","-13.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-19.29","21.60","-9.00","0.00","12.60","12.60","23.36","24.19","67","4.48","-13.05","0.00","140.00","FBA","0.00"
"09/03/2026","Amazon.com","B08DDJCQKF","B08DDJCQKF-FBA-2026","CRAFTILOO Cross Stitch Kit for Kids - 5 Easy Stamped Cross Stitch Kits for Beginners | Embroidery Kit for Girls Ages 7-13 | Needlepoint Craft Set, Backpack Charms & Keychains","59.94","0.00","0.00","0.00","3","0","0","0","0","0.00","0.00","0.00","0.00","-0.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-21.60","38.00","0.00","0.00","38.00","38.00","63.40","0.57","22","13.64","-0.34","0.00","0.00","FBA","0.00"
"09/03/2026","Amazon.com","B0DKD2S3JT","JZ-ZGON-217O","CRAFTILOO Loom Knitting and Crochet kit for Kids Crochet kit for Beginners Knitting kit for Beginners Knitting Loom Learn to Crochet Kits for Adults Beginner","68.94","0.00","0.00","0.00","3","0","0","0","0","0.00","-0.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17.89","50.86","-30.00","0.00","20.86","20.86","30.26","0.28","29","10.34","-0.19","0.00","69.53","FBA","0.00"
"09/03/2026","Amazon.com","B0B8TFW4MN","7V-1G3Q-6PFU","Superhero Sewing Kits for Little Kids 5 Easy Projects for Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew Kit","47.46","0.00","0.00","0.00","2","0","0","0","0","0.00","-2.45","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-15.52","29.49","-6.40","0.00","23.09","23.09","48.65","5.16","33","6.06","-2.45","0.00","360.78","FBA","0.00"
"09/03/2026","Amazon.com","B0F8DG32H5","7P-PGQW-ADJU","CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions","53.96","0.00","0.00","0.00","2","0","0","0","0","0.00","-20.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22.20","11.20","-10.60","0.00","0.60","0.60","1.11","38.10","52","3.85","-20.56","0.00","5.66","FBA","0.00"
"09/03/2026","Amazon.com","B0BXHJJMX1","WS-RE3B-GDTO","CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12","0.00","24.98","24.98","0.00","0","1","1","0","0","0.00","-14.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.95","2.97","-4.50","0.00","-1.53","-1.53","-6.12","56.29","27","3.70","-14.06","0.00","-34.00","FBA","0.00"
"09/03/2026","Amazon.com","B0C3YQ5RG1","2Z-YIR5-1UN8","Pirates Pre-Cut Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit","22.98","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8.92","14.06","-3.50","0.00","10.56","10.56","45.95","0.00","23","4.35","0.00","0.00","301.71","FBA","0.00"
"09/03/2026","Amazon.com.mx","B08DJYBH4D","6B-PLIR-RTAZ","5 Kit de bordado estampado con patrones de bordado. Kit de bordado para principiantes, kits de punto de cruz para principiantes. Mejor kit de bordado para principiantes para niños, kit de inicio de","26.04","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13.49","12.55","-4.50","0.00","8.05","8.05","30.91","0.00","72","1.39","0.00","0.00","178.89","FBA","0.00"
"09/03/2026","Amazon.com","B0CDH84QDP","2Q-4Q9U-5JKS","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","26.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9.52","17.09","-4.00","0.00","13.09","13.09","48.52","1.37","28","3.57","-0.37","0.00","327.25","FBA","0.00"
"09/03/2026","Amazon.com","B09HVCCNM2","KL-L7KN-R85L","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Unicorn)","0.00","17.98","17.98","0.00","0","1","1","0","0","0.00","-3.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6.43","7.62","-3.00","0.00","4.62","4.62","25.70","21.86","24","4.17","-3.93","0.00","154.00","FBA","0.00"
"09/03/2026","Amazon.com","B0CP2KCF9R","PC-75HN-F1GF","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","24.98","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.95","17.03","-4.40","0.00","12.63","12.63","50.56","0.00","6","16.67","0.00","0.00","287.05","FBA","0.00"
