"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI","Fulfillment Channel","Expenses"
"07/03/2026","Amazon.com","B07D6D95NG","O9-70DP-C5J6","shinshin creation Fuse Beads Kit for Kids - 1500 Large 10mm Melty Iron Beads with Pegboards, 48 Patterns - Arts and Crafts for Boys and Girls Ages 4-7","124.90","124.90","124.90","0.00","5","5","5","0","3","0.00","-29.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-41.94","24.00","0.00","-119.97","34.75","-80.00","0.00","-21.25","-21.25","-8.51","11.67","39","25.64","-29.14","100.00","-26.56","FBA","0.00"
"07/03/2026","Amazon.com","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners","125.86","35.96","35.96","0.00","7","2","2","0","0","0.00","-20.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-68.79","73.01","-28.80","0.00","44.21","44.21","27.32","12.37","129","6.98","-20.02","0.00","153.51","FBA","0.00"
"07/03/2026","Amazon.com","B0FQC7YFX6","6P-KW6N-9F9J","CRAFTILOO Lacing Cards for Kids Ages 3-5 - 8 Princess Sewing Cards with Gem Stickers, Toddler Lacing Toy, Fine Motor Preschool Threading Activity for Ages 4-8","59.94","99.90","99.90","0.00","3","5","5","0","0","0.00","-28.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-71.88","59.25","-16.80","0.00","42.45","42.45","26.56","17.96","45","17.78","-28.71","0.00","252.68","FBA","0.00"
"07/03/2026","Amazon.com","B0CRZ8M2G1","GP-OSR2-H0XR","shinshin creation 24,000 Mini 2.6mm Fuse Beads Kit for Adults - 48 Vivid Pastel Colors, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty Beads, Iron Beads Craft - Bulk Storage","244.86","0.00","0.00","0.00","7","0","0","0","0","0.00","-0.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-81.48","163.04","-63.00","0.00","100.04","100.04","40.86","0.14","62","11.29","-0.34","0.00","158.79","FBA","0.00"
"07/03/2026","Amazon.com","B0BP8GCK1G","KS-48AQ-488J","Fairy Elves Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Fairy Craft Kit for Beginners (Garden Rainbow Fairies Kit)","124.08","0.00","0.00","0.00","6","0","0","0","0","0.00","-12.95","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-46.20","64.93","-19.20","0.00","45.73","45.73","36.86","10.44","131","4.58","-12.95","0.00","238.18","FBA","0.00"
"07/03/2026","Amazon.com","B0FHMRQWRX","MW-AU5S-KO94","CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Wise Owl Ages 6+","124.90","0.00","0.00","0.00","5","0","0","0","0","0.00","-2.48","0.00","0.00","-1.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-97.90","22.71","-26.50","0.00","-3.79","-3.79","-3.03","3.43","44","11.36","-4.29","0.00","-14.30","FBA","0.00"
"07/03/2026","Amazon.com","B09HVCCNM2","KL-L7KN-R85L","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Unicorn)","35.96","35.96","35.96","0.00","2","2","2","0","2","0.00","-4.68","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-31.64","0.00","0.00","-26.13","9.47","-12.00","0.00","-2.53","-2.53","-3.52","6.51","23","17.39","-4.68","0.00","-21.08","FBA","0.00"
"07/03/2026","Amazon.com","B09HVDNFMR","N7-TUSA-2329","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Cat)","35.96","17.98","17.98","0.00","2","1","1","0","0","0.00","-17.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-19.64","17.06","-9.00","0.00","8.06","8.06","14.94","31.96","71","4.23","-17.24","0.00","89.56","FBA","0.00"
"07/03/2026","Amazon.com","B0F6YTG1CH","75-24RO-YAXR","CRAFTILOO Cross Stitch Kit for Kids Ages 6-12 – Easy Beginner Embroidery Needlepoint Set for Girls & Boys – Pre-Cut Felt Unicorn Designs with Thread, Needles & Keyrings – 4 Fun Projects","50.94","0.00","0.00","0.00","3","0","0","0","0","0.00","-42.20","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-31.12","-22.38","-6.00","0.00","-28.38","-28.38","-55.71","82.84","88","3.41","-42.20","0.00","-473.00","FBA","0.00"
"07/03/2026","Amazon.com","B0DC69M3YD","7B-EONH-U3A3","CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women","0.00","74.94","74.94","0.00","0","3","3","0","1","0.00","-38.61","0.00","0.00","-6.47","0.00","0.00","0.00","0.00","-21.98","0.00","0.00","-48.25","-40.37","-18.90","0.00","-59.27","-59.27","-79.09","60.15","81","3.70","-45.08","0.00","-313.60","FBA","0.00"
"07/03/2026","Amazon.com","B09HVSLBS6","KM-QL7C-QZMZ","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Cat & Dog)","0.00","35.96","35.96","0.00","0","2","2","0","0","0.00","-11.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13.31","11.56","-6.00","0.00","5.56","5.56","15.46","30.84","56","3.57","-11.09","0.00","92.67","FBA","0.00"
"07/03/2026","Amazon.com","B0F8DG32H5","7P-PGQW-ADJU","CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions","26.98","26.98","26.98","0.00","1","1","1","0","1","0.00","-15.85","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-23.74","0.00","0.00","-88.05","-73.68","-10.60","0.00","-84.28","-84.28","-156.19","29.37","64","3.13","-15.85","0.00","-795.09","FBA","0.00"
"07/03/2026","Amazon.com","B0DKD2S3JT","JZ-ZGON-217O","CRAFTILOO Loom Knitting and Crochet kit for Kids Crochet kit for Beginners Knitting kit for Beginners Knitting Loom Learn to Crochet Kits for Adults Beginner","22.98","22.98","22.98","0.00","1","1","1","0","0","0.00","-4.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-90.66","-49.02","-12.00","0.00","-61.02","-61.02","-132.77","9.40","42","4.76","-4.32","0.00","-508.50","FBA","0.00"
"07/03/2026","Amazon.com.mx","B09WQSBZY7","DH-0K32-KCGU","Kits de costura de hadas para niñas pequeñas, 5 proyectos fáciles para niños, manualidades para hacer tu propia almohada de fieltro, kit de manualidades de peluche, mi primer kit de costura para","23.08","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-12.88","10.20","-3.00","0.00","7.20","7.20","31.20","0.00","9","11.11","0.00","0.00","240.00","FBA","0.00"
"07/03/2026","Amazon.com","B08L8BHD4Z","U9-D41T-LM8J","5 Stamped Superhero Cross Stitch Beginner Projects for Kids Needlepoint Starter kit Sewing Set for Backpack Charms…","21.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-4.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9.64","7.90","-4.00","0.00","3.90","3.90","17.74","20.20","48","2.08","-4.44","0.00","97.50","FBA","0.00"
"07/03/2026","Amazon.com","B07PXN4K8N","6C-ADBV-Q090","XXL Fuse Beads kit, Melty Melting Beads for Kids Crafts | Iron for Kids kit - Fuse pegboards. Compatible Bulk beados Storage - 22000pcs 5mm","34.96","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-128.89","-94.12","-12.50","0.00","-106.62","-106.62","-304.98","0.54","92","1.09","-0.19","0.00","-852.96","FBA","0.00"
"07/03/2026","Amazon.com","B0B8TFW4MN","7V-1G3Q-6PFU","Superhero Sewing Kits for Little Kids 5 Easy Projects for Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit My First Sewing Kit Learn to Sew Kit","21.58","0.00","0.00","0.00","1","0","0","0","0","0.00","-4.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18.57","-1.29","-3.20","0.00","-4.49","-4.49","-20.81","19.93","60","1.67","-4.30","0.00","-140.31","FBA","0.00"
"07/03/2026","Amazon.com","B0B2XL9D8D","IV-Z101-Z258","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits for Adults Cross Stitch kit Elephant","21.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.87","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-26.92","-5.81","-4.40","0.00","-10.21","-10.21","-46.45","3.96","12","8.33","-0.87","0.00","-232.05","FBA","0.00"
"07/03/2026","Amazon.com","B092SW839H","B2-XPQK-NI8O","CRAFTILOO 3Pcs of Embroidery Punch Needle kit for Kids Mini Pillows Googly Heart Owl Rainbow Needlepoint Craft Embroidery Pen Needle Punch Kit Art Punch Needle Yarn","19.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-3.58","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-12.35","4.05","-4.50","0.00","-0.45","-0.45","-2.25","17.92","16","6.25","-3.58","0.00","-10.00","FBA","0.00"
"07/03/2026","Amazon.com","B0B18ZHYKR","V5-VHHP-2KSO","Safari Animals Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. Girls Cross Stitch kit","19.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-9.27","10.37","-4.60","0.00","5.77","5.77","28.88","1.70","49","2.04","-0.34","0.00","125.43","FBA","0.00"
"07/03/2026","Amazon.com","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","24.28","0.00","0.00","0.00","1","0","0","0","0","0.00","-0.37","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13.38","10.53","-4.00","0.00","6.53","6.53","26.89","1.52","64","1.56","-0.37","0.00","163.25","FBA","0.00"
"07/03/2026","Amazon.ca","B09WQSBZY7","DH-0K32-KCGU","Craftiloo Fairy Sewing Kit for Little Girls - 5 Easy Projects, Kid Crafts, Make Your Own Felt Pillow Plush Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0B8TFW4MN","7V-1G3Q-6PFU","Kits de costura de superhéroe para niños pequeños, 5 proyectos fáciles para niños, kit de costura para principiantes, manualidades para niños, haz tu propia almohada de fieltro, kit de manualidades de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CP2KCF9R","DV-7AST-XFZG","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.26","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.26","0.00","0.00","-0.26","-0.26","0.00","0.00","0","0.00","-0.26","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B08DDJCQKF","FH-FMO5-Y9LJ","Kits de Punto de Cruz Estampados para Principiantes y Niños - 5 Kits de Bordado con Aguja","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0BWSGRTB1","IL-ASZW-OF77","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.75","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.75","0.00","0.00","-1.75","-1.75","0.00","0.00","0","0.00","-1.75","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.ca","B09HVCCNM2","KL-L7KN-R85L","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Unicorn)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.ca","B0BP8GCK1G","KS-48AQ-488J","CRAFTILOO Fairy Elves Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Fairy Craft Kit for","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CQHMJWR9","LF-EYO7-0W17","Hand Embroidery kit for Beginners .Beginner embroidery kit for adults with Stamped Embroidery Patterns. Embroidery Kits for adults.Embroidery Starter Kit. Cross Stitch Kit.Needlepoin kit Goldfish","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20.36","-20.36","0.00","0.00","-20.36","-20.36","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CRHX8G72","LT-FTSD-X1VT","CRAFTILOO I Am The Storm Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11.10","-11.10","0.00","0.00","-11.10","-11.10","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.ca","B09HVDNFMR","N7-TUSA-2329","CRAFTILOO Needlepoint Kit for Kids — Beginner Cross Stitch Sewing Kit with Pre Printed Canvas, Easy Embroidery Arts and Crafts Starter Set for Girls and Boys Ages 6-12 (Cat)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CP2KCF9R","PC-75HN-F1GF","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.01","-3.01","0.00","0.00","-3.01","-3.01","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CKTS6ZFZ","Q3-59J7-8XP7","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Flowers","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8.95","-8.95","0.00","0.00","-8.95","-8.95","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0BP8GCK1G","KS-48AQ-488J","Kit de costura de hadas y elfos para niños, divertido y educativo set de manualidades de cuento de hadas para niños de 7 a 12 años, coser tus propias manualidades de hadas de fieltro para","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0B18ZHYKR","V5-VHHP-2KSO","Safari Animals Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. Girls Cross Stitch kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0B3PGPVV5","W1-ASV2-SQO1","CRAFTILOO DIY Rug 3D Unicorn Pouch Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 6-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.30","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.34","-2.64","0.00","0.00","-2.64","-2.64","0.00","0.00","8","0.00","-1.30","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0BXHJJMX1","WS-RE3B-GDTO","CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-12.76","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-10.39","-23.15","0.00","0.00","-23.15","-23.15","0.00","0.00","5","0.00","-12.76","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Kit de Costura de Bailarinas Danzantes para Niños, Conjunto de Manualidades Divertido y Educativo para Niños y Niñas de 5 a 12 Años, Cose tu Propio Kit de Manualidades de Bailarina de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CY2SXF6P","53-9CMK-9CPW","CRAFTILOO You are Hand Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit.","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-20.50","-20.50","0.00","0.00","-20.50","-20.50","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CT962TMN","H5-BY2V-OEVL","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Butterflies","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-2.73","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-3.17","-5.90","0.00","0.00","-5.90","-5.90","0.00","0.00","8","0.00","-2.73","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CKTS6ZFZ","UW-BO9I-486K","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Flowers","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CSPRD746","27-Q2LK-A7TQ","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0CSPRD746","6I-Q7PK-TSVP","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-16.92","-16.92","0.00","0.00","-16.92","-16.92","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B08DDJCQKF","B08DDJCQKF-FBA-2026","CRAFTILOO Cross Stitch Kit for Kids - 5 Easy Stamped Cross Stitch Kits for Beginners | Embroidery Kit for Girls Ages 7-13 | Needlepoint Craft Set, Backpack Charms & Keychains","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-26.96","-26.96","0.00","0.00","-26.96","-26.96","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B08DJYBH4D","6B-PLIR-RTAZ","5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11.72","-11.72","0.00","0.00","-11.72","-11.72","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.ca","B0F8DG32H5","7P-PGQW-ADJU","CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0C3YQ5RG1","2Z-YIR5-1UN8","Pirates Pre-Cut Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Crafts Make Your Own Felt Pillow Plush Craft Kit Girls and Boys Art Craft Kits Learn to Sew Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11.39","-12.01","0.00","0.00","-12.01","-12.01","0.00","0.00","16","0.00","-0.62","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B0F8QZZQQM","ZT-0RFZ-KY9Y","CRAFTILOO 2 in1 Cross Stitch & Embroidery Kit for Kids Ages 6+ Make 8 Projects Backpack Charms, Keyring, Doll, Wall Art, Unicorn Pillow & Card Holder Beginner Needlepoint & Creative Gift Set","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-5.59","-7.12","0.00","0.00","-7.12","-7.12","0.00","0.00","11","0.00","-1.53","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B09BRC2VYV","8J-OJ6V-GBVI","CRAFTILOO Unicorn Latch Hook Pouch and Heart Needlepoint Cross Body Bag Pre Printed Arts and Crafts Sewing kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11.72","-11.72","0.00","0.00","-11.72","-11.72","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com","B08DJYBH4D","FBA18ZPCFQSC.missing2","5 Stamped Embroidery kit With Embroidery Patterns. Embroidery Kit For Beginners, Needlepoint Kits For Beginners. Best Beginner Embroidery Kit For Kids Embroidery Starter Kit Cross Stitch Kits","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4","0.00","0.00","0.00","0.00","FBA","0.00"
"07/03/2026","Amazon.com.mx","B08DJYBH4D","FBA18ZPCFQSC.missing2","5 Kit de bordado estampado con patrones de bordado. Kit de bordado para principiantes, kits de punto de cruz para principiantes. Mejor kit de bordado para principiantes para niños, kit de inicio de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13","0.00","0.00","0.00","0.00","FBA","0.00"
