"Date","Marketplace","ASIN","SKU","Name","SalesOrganic","SalesPPC","SalesSponsoredProducts","SalesSponsoredDisplay","UnitsOrganic","UnitsPPC","UnitsSponsoredProducts","UnitsSponsoredDisplay","Refunds","PromoValue","SponsoredProducts","SponsoredDisplay","SponsoredВrands","SponsoredBrandsVideo","Google ads","Facebook ads","GiftWrap","Shipping","RefundCost","Value of returned items","ProductCost Unsellable Refunds","AmazonFees","EstimatedPayout","Cost of Goods","VAT","GrossProfit","NetProfit","Margin","Real ACOS","Sessions","Unit Session Percentage","Ads spend","Sellable Returns %","ROI","Fulfillment Channel","Expenses"
"04/03/2026","Amazon.com","B09THLVFZK","amzn.gr.RV-FA22-4WFQ-5-FBTJ5uWhiOfFMm-LN","shinshin creation 24,000 Mini Fuse Beads Kit for Adults - Tiny 2.6mm Beads (NOT Standard 5mm) - 48 Colors, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty, Iron Beads - Bulk Pixel Art Craft","27.98","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-11.65","16.33","0.00","0.00","16.33","16.33","58.36","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B09WQSBZY7","DH-0K32-KCGU","Kits de costura de hadas para niñas pequeñas, 5 proyectos fáciles para niños, manualidades para hacer tu propia almohada de fieltro, kit de manualidades de peluche, mi primer kit de costura para","23.33","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-13.02","10.31","-3.00","0.00","7.31","7.31","31.33","0.00","8","12.50","0.00","0.00","243.67","FBA","0.00"
"04/03/2026","Amazon.com","B0BWSGRTB1","IL-ASZW-OF77","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Embroidery Kits for Adults Cross Stitch kit Beginner Embroidery kit for Adults Cat","22.54","0.00","0.00","0.00","1","0","0","0","0","0.00","-3.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.98","11.12","-4.40","0.00","6.72","6.72","29.81","15.26","15","6.67","-3.44","0.00","152.73","FBA","0.00"
"04/03/2026","Amazon.com","B09HVDNFMR","N7-TUSA-2329","Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Cat)","17.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-14.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-6.43","-2.66","-3.00","0.00","-5.66","-5.66","-31.48","79.03","63","1.59","-14.21","0.00","-188.67","FBA","0.00"
"04/03/2026","Amazon.com","B0B1935V5N","Y5-L0PV-8AS4","CRAFTILOO Dogs Cross Stitch Kits for Beginners. 5 Stamped Cross Stitch Kits for Kids.Needlepoint Kits for Beginners. Embroidery Kit for Kids. Crossstitch Kit for Beginners. (Dogs)","0.00","26.98","26.98","0.00","0","1","1","0","0","0.00","-5.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-8.25","13.71","-4.60","0.00","9.11","9.11","33.77","18.61","19","5.26","-5.02","0.00","198.04","FBA","0.00"
"04/03/2026","Amazon.com","B0CKTS6ZFZ","Q3-59J7-8XP7","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Flowers","16.98","0.00","0.00","0.00","1","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.15","9.83","-4.40","0.00","5.43","5.43","31.98","0.00","17","5.88","0.00","0.00","123.41","FBA","0.00"
"04/03/2026","Amazon.com","B0BXHJJMX1","WS-RE3B-GDTO","CRAFTILOO DIY 2 Rug Pencil Cases Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 8-12","24.98","0.00","0.00","0.00","1","0","0","0","0","0.00","-2.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.95","15.03","-4.50","0.00","10.53","10.53","42.15","8.01","11","9.09","-2.00","0.00","234.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B0C3YQ5RG1","2Z-YIR5-1UN8","Kit de Costura Divertido Pre-Cortado de Piratas para Niños de 8 a 12 Años, Kit de Costura para Principiantes, Manualidades para Niños, Haz Tu Propio Cojín de Felpa, Kit de Artesanía de Felpa para","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Kit de Costura de Bailarinas Danzantes para Niños, Conjunto de Manualidades Divertido y Educativo para Niños y Niñas de 5 a 12 Años, Cose tu Propio Kit de Manualidades de Bailarina de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B08DJYBH4D","6B-PLIR-RTAZ","5 Kit de bordado estampado con patrones de bordado. Kit de bordado para principiantes, kits de punto de cruz para principiantes. Mejor kit de bordado para principiantes para niños, kit de inicio de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B0B8TFW4MN","7V-1G3Q-6PFU","Kits de costura de superhéroe para niños pequeños, 5 proyectos fáciles para niños, kit de costura para principiantes, manualidades para niños, haz tu propia almohada de fieltro, kit de manualidades de","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CP2KCF9R","PC-75HN-F1GF","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.99","0.00","0.00","-0.99","-0.99","0.00","0.00","0","0.00","-0.99","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CDH84QDP","2Q-4Q9U-5JKS","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","28","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CY2SXF6P","53-9CMK-9CPW","CRAFTILOO You are Hand Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit.","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CT962TMN","H5-BY2V-OEVL","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Butterflies","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.33","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.33","0.00","0.00","-0.33","-0.33","0.00","0.00","4","0.00","-0.33","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CSPRD746","27-Q2LK-A7TQ","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B0BP8GCK1G","KS-48AQ-488J","Kit de costura de hadas y elfos para niños, divertido y educativo set de manualidades de cuento de hadas para niños de 7 a 12 años, coser tus propias manualidades de hadas de fieltro para","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CSPRD746","6I-Q7PK-TSVP","CRAFTILOO Into The Water Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0FHMRQWRX","FBA192FMY6M3.missing1","CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Wise Owl Ages 6+","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.00","0.00","0.01","0.01","0.00","0.00","0","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B09HVSLBS6","KM-QL7C-QZMZ","CRAFTILOO Pre Printed Needlepoint Wallet kit for Kids Embroidery Arts and Crafts Sewing Set Cross Stitch (Cat&Dog)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-7.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.56","0.00","0.00","-7.56","-7.56","0.00","0.00","37","0.00","-7.56","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B09HVCCNM2","KL-L7KN-R85L","Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Latch Hook Kit (Unicorn)","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-7.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-7.50","0.00","0.00","-7.50","-7.50","0.00","0.00","11","0.00","-7.50","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0B2XL9D8D","IV-Z101-Z258","CRAFTILOO Embroidery Kit for Beginners Cross Stitch Kits for Beginners Needlepoint Kits for Adults Embroidery Kits for Adults Cross Stitch kit Elephant","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-1.13","0.00","0.00","-1.13","-1.13","0.00","0.00","10","0.00","-1.13","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B0BWSGRTB1","IL-ASZW-OF77","CRAFTILOO Learn 30 Stitches - Kit de bordado de gato para principiantes. Kit de bordado para principiantes con patrones de bordado estampados. Kits de bordado. Kit de inicio de bordado","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B08L8BHD4Z","U9-D41T-LM8J","5 proyectos de punto de cruz de superhéroes estampados, para principiantes, kit de costura para niños, juego de costura para dijes de mochila..","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CQHMJWR9","LF-EYO7-0W17","Hand Embroidery kit for Beginners .Beginner embroidery kit for adults with Stamped Embroidery Patterns. Embroidery Kits for adults.Embroidery Starter Kit. Cross Stitch Kit.Needlepoin kit Goldfish","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0B3PGPVV5","W1-ASV2-SQO1","CRAFTILOO DIY Rug 3D Unicorn Pouch Latch Hook Kits for Kids Sewing Set for Girls Beginners Latchkits Ages 6-12","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B0FHMRQWRX","MW-AU5S-KO94","CRAFTILOO - Almohada de búho","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CP2KCF9R","DV-7AST-XFZG","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-0.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.19","0.00","0.00","-0.19","-0.19","0.00","0.00","0","0.00","-0.19","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CRHX8G72","LT-FTSD-X1VT","CRAFTILOO I Am The Storm Embroidery kit for Beginners .Beginner Embroidery kit for Adults with Stamped Embroidery Patterns. Embroidery Kits for Adults.Embroidery Starter Kit. Cross Stitch Kit","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com.mx","B09X55KL2C","8P-17QD-1L6J","10 patrones de bordado preestampados para principiantes, kit de bordado para niños y niñas, kit de costura para principiantes, punto de cruz, costura perfecta para edades de 7 a 13 años","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","88","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0F8R6J7JR","XP-P2WC-9YOW","CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Googley Eyes Heart Ages 6+","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","-1.43","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-0.74","-2.17","0.00","0.00","-2.17","-2.17","0.00","0.00","30","0.00","-1.43","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.ca","B09X55KL2C","8P-17QD-1L6J","10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5","0.00","0.00","0.00","0.00","FBA","0.00"
"04/03/2026","Amazon.com","B0CP2KCF9R","amzn.gr.DV-7AST-XFZG-rZ1PXZI0aMwocvQC-LN","CRAFTILOO Embroidery Kits for Adults Hand Embroidery kit for Beginners with Stamped Embroidery Patterns Starter Embroidery Kit. Needlepoint kit Cross Stitch kit for Teens& Adults Cactus","0.00","0.00","0.00","0.00","0","0","0","0","0","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1","0.00","0.00","0.00","0.00","FBA","0.00"
"05/03/2026","Amazon.com","B09WQSBZY7","DH-0K32-KCGU","CRAFTILOO Fairy Sewing Kit for Kids Ages 5-12 – Beginner Sewing Kit with 5 Pre-Cut Felt Projects – Make Your Own Stuffed Animal Plush Dolls – Fun Girls Craft Kit, Learn to Sew Gift for Kids","485.46","269.70","269.70","0.00","27","15","15","0","0","0.00","-119.11","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-289.80","346.25","-126.00","0.00","220.25","220.25","29.17","15.77","410","10.24","-119.11","0.00","174.80","FBA","0.00"
"05/03/2026","Amazon.com","B08DDJCQKF","FH-FMO5-Y9LJ","CRAFTILOO Cross Stitch Kit for Kids - 5 Easy Stamped Cross Stitch Kits for Beginners | Embroidery Kit for Girls Ages 7-13 | Needlepoint Craft Set, Backpack Charms & Keychains","319.68","299.70","299.70","0.00","16","15","15","0","0","0.00","-104.98","-0.37","0.00","-3.36","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-223.20","287.47","-124.00","0.00","163.47","163.47","26.39","17.55","169","18.93","-108.71","0.00","131.83","FBA","0.00"
"05/03/2026","Amazon.com","B09THLVFZK","RV-FA22-4WFQ","shinshin creation 24,000 Mini Fuse Beads Kit for Adults - Tiny 2.6mm Beads (NOT Standard 5mm) - 48 Colors, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty, Iron Beads - Bulk Pixel Art Craft","428.54","164.90","164.90","0.00","13","5","5","0","2","0.00","-115.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-49.74","8.30","0.00","-195.62","224.44","-149.40","0.00","83.34","83.34","14.04","19.44","214","8.41","-115.34","50.00","55.78","FBA","0.00"
"05/03/2026","Amazon.com","B0F8R652FX","QU-SQUC-HFLJ","CRAFTILOO Latch Hook Kit for Kids Rug DIY Pillow Craft with Hook, Precut Yarn, Easy to Follow Pattern Cute Designs with Rainbow Heart Ages 6+","174.86","74.94","74.94","0.00","7","3","3","0","0","0.00","-47.68","0.00","0.00","-6.27","0.00","0.00","0.00","0.00","5.69","5.69","0.00","-93.20","102.65","-56.90","0.00","51.44","51.44","20.59","21.60","95","10.53","-53.95","50.00","90.40","FBA","0.00"
"05/03/2026","Amazon.com","B0BNDVTTSH","4V-ROEZ-AH0J","CRAFTILOO Ballerina Dancers Sewing Kit for Kids, Fun and Educational Craft Set for Boys and Girls Age 5-12, Sew Your Own Felt Ballerina Craft Kit for Beginners","125.86","17.98","17.98","0.00","7","1","1","0","0","0.00","-10.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-58.40","75.40","-25.60","0.00","49.80","49.80","34.62","6.98","93","8.60","-10.04","0.00","194.53","FBA","0.00"
"05/03/2026","Amazon.com","B09X55KL2C","8P-17QD-1L6J","10 Pre-Stamped Embroidery Patterns for Beginners Embroidery Kit for Kids Girls Needlepoint Kits for Beginners Cross Stitch Craft Sewing Perfect for Ages 7-13","95.92","95.92","95.92","0.00","4","4","4","0","0","0.00","-38.45","0.00","0.00","-9.55","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-69.12","74.72","-50.40","0.00","24.32","24.32","12.68","25.02","95","8.42","-48.00","0.00","48.25","FBA","0.00"
"05/03/2026","Amazon.com","B0BP8GCK1G","KS-48AQ-488J","Fairy Elves Sewing Kit for Kids, Fun and Educational Fairytale Craft Set for Boys and Girls Age 7-12, Sew Your Own Felt Fairy Craft Kit for Beginners (Garden Rainbow Fairies Kit)","103.40","41.36","41.36","0.00","5","2","2","0","0","0.00","-6.77","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-53.90","84.09","-22.40","0.00","61.69","61.69","42.62","4.68","97","7.22","-6.77","0.00","275.40","FBA","0.00"
"05/03/2026","Amazon.com","B0F8DG32H5","7P-PGQW-ADJU","CRAFTILOO Knitting Kit for Kids – Beginner Knitting Kit to Make a Hat & Cat – Quick Knit Loom Kit with Yarn, Tools & Instructions","134.90","53.96","53.96","0.00","5","2","2","0","0","0.00","-20.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","5.30","5.30","0.00","-77.70","90.54","-37.10","0.00","58.74","58.74","31.10","10.92","62","11.29","-20.62","100.00","158.33","FBA","0.00"
"05/03/2026","Amazon.com","B07D6D95NG","O9-70DP-C5J6","shinshin creation Fuse Beads Kit for Kids - 1500 Large 10mm Melty Iron Beads with Pegboards, 48 Patterns - Arts and Crafts for Boys and Girls Ages 4-7","0.00","149.88","149.88","0.00","0","6","6","0","0","0.00","-32.21","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-55.92","61.75","-48.00","0.00","13.75","13.75","9.17","21.49","44","13.64","-32.21","0.00","28.65","FBA","0.00"
"05/03/2026","Amazon.com","B08FYH13CL","M8-07DZ-ZEYX","CRAFTILOO Latch Hook Kit for Kids - DIY 2 Pencil Cases Craft Kit for Girls Ages 8-12, Beginner Rug Hooking Set with Yarn, Hook & Easy Instructions - Fun Back to School Arts and Crafts Project","79.92","19.98","19.98","0.00","4","1","1","0","0","0.00","-7.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.50","4.50","0.00","-36.00","56.19","-22.50","0.00","38.19","38.19","38.23","7.72","24","20.83","-7.71","100.00","169.73","FBA","0.00"
"05/03/2026","Amazon.com","B08DDJCQKF","B08DDJCQKF-FBA-2026","CRAFTILOO Cross Stitch Kit for Kids - 5 Easy Stamped Cross Stitch Kits for Beginners | Embroidery Kit for Girls Ages 7-13 | Needlepoint Craft Set, Backpack Charms & Keychains","97.50","0.00","0.00","0.00","5","0","0","0","0","0.00","0.00","0.00","0.00","-0.53","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-36.40","60.57","0.00","0.00","60.57","60.57","62.12","0.54","22","18.18","-0.53","0.00","0.00","FBA","0.00"
"05/03/2026","Amazon.com","B07PXN4K8N","6C-ADBV-Q090","XXL Fuse Beads kit, Melty Melting Beads for Kids Crafts | Iron for Kids kit - Fuse pegboards. Compatible Bulk beados Storage - 22000pcs 5mm","139.84","0.00","0.00","0.00","4","0","0","0","0","0.00","-1.44","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-51.72","86.68","-50.00","0.00","36.68","36.68","26.23","1.03","71","5.63","-1.44","0.00","73.36","FBA","0.00"
"05/03/2026","Amazon.com","B09HVDNFMR","N7-TUSA-2329","Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Kit (Cat)","53.94","17.98","17.98","0.00","3","1","1","0","0","0.00","-11.93","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-25.72","34.27","-12.00","0.00","22.27","22.27","30.96","16.59","49","8.16","-11.93","0.00","185.58","FBA","0.00"
"05/03/2026","Amazon.com","B0CDH84QDP","YG-V1A9-1R8J","CRAFTILOO 8 Pre-Cut Dogs Stuffed Animal Fun Kids Sewing Kit for Kids Ages 8-12 Children Beginners Sewing kit Kid Puppy Crafts Felt Pillow Plush Craft Kit Girls and Boys","97.12","0.00","0.00","0.00","4","0","0","0","0","0.00","-1.34","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-36.44","59.34","-16.00","0.00","43.34","43.34","44.63","1.38","60","6.67","-1.34","0.00","270.88","FBA","0.00"
"05/03/2026","Amazon.com","B0DC69M3YD","7B-EONH-U3A3","CRAFTILOO Embroidery Kit for Beginners Adults — 4 Floral Stamped Patterns, Learn 17 Stitches | Complete Needlepoint Kit with Hoop, Needles, Thread & Video Tutorial | Embroidery Kits for Adults Women","99.92","0.00","0.00","0.00","4","0","0","0","0","0.00","-31.73","0.00","0.00","-6.50","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-31.52","30.17","-25.20","0.00","4.97","4.97","4.97","38.26","67","5.97","-38.23","0.00","19.72","FBA","0.00"
"05/03/2026","Amazon.com","B0FQC7YFX6","6P-KW6N-9F9J","CRAFTILOO Lacing Cards for Kids Ages 3-5 - 8 Princess Sewing Cards with Gem Stickers, Toddler Lacing Toy, Fine Motor Preschool Threading Activity for Ages 4-8","0.00","59.94","59.94","0.00","0","3","3","0","1","0.00","-30.28","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-17.58","0.00","0.00","-22.80","-10.72","-6.30","0.00","-17.02","-17.02","-28.40","50.52","30","10.00","-30.28","0.00","-270.16","FBA","0.00"
"05/03/2026","Amazon.com","B0CRZ8M2G1","GP-OSR2-H0XR","shinshin creation 24,000 Mini 2.6mm Fuse Beads Kit for Adults - 48 Vivid Pastel Colors, 5 Pegboards, 2 Tweezers - Compatible with Hama, Melty Beads, Iron Beads Craft - Bulk Storage","69.96","0.00","0.00","0.00","2","0","0","0","0","0.00","-0.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-22.14","47.63","-18.00","0.00","29.63","29.63","42.35","0.27","36","5.56","-0.19","0.00","164.61","FBA","0.00"
"05/03/2026","Amazon.com","B09HVCCNM2","KL-L7KN-R85L","Pre Printed Needlepoint Wallet Kit for Kids Embroidery Arts and Crafts Set Cross Stitch Sewing Latch Hook Kit (Unicorn)","0.00","35.96","35.96","0.00","0","2","2","0","0","0.00","-10.72","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-12.86","12.38","-6.00","0.00","6.38","6.38","17.74","29.81","23","8.70","-10.72","0.00","106.33","FBA","0.00"
